County,SecondDate,Cases_Change,Cases_Change%,Cases_Level_x,Transit_Change,Transit_Change%,Transit_Level,Cases_Level_y,Driving_Change,Driving_Change%,Driving_Level,Cases_Level,Walking_Change,Walking_Change%,Walking_Level,Table_Change,Table_Change%,Table_Level
119,Onondaga,2020-03-31,-13,-0.38235294117647056,21,-1.3499999999999943,-0.030398558883134304,43.06,21,4.039999999999999,0.08143519451723441,53.65,21,3.4399999999999977,0.08979378752283992,41.75,0.0,0.0,0.0
120,Queens,2020-03-31,764,0.6073131955484896,2022,-1.2100000000000009,-0.06659328563566322,16.96,2022,0.3299999999999983,0.008316532258064474,40.01,2022,-0.490000000000002,-0.012753774076002134,37.93,0.0,0.0,0.0
121,Richmond,2020-03-31,-12,-0.03571428571428571,324,-2.16,-0.08812729498164015,22.35,324,1.4799999999999969,0.03240639369389089,47.15,324,2.8900000000000006,0.05435395899943578,56.06,0.0,0.0,0.0
122,Suffolk,2020-03-31,154,0.20052083333333334,922,-1.7299999999999969,-0.047023647730361426,35.06,922,1.5200000000000031,0.030206677265500855,51.84,922,4.349999999999994,0.06023262254223199,76.57,0.0,0.0,0.0
123,Westchester,2020-03-31,-166,-0.2057001239157373,641,-0.09000000000000341,-0.003685503685503825,24.33,641,1.5399999999999991,0.038270377733598385,41.78,641,6.390000000000001,0.12465860319937574,57.65,0.0,0.0,0.0
124,Albany,2020-04-01,5,0.5555555555555556,14,1.0,0.02735978112175103,37.55,14,1.9500000000000028,0.03868280103154142,52.36,14,1.5699999999999932,0.024235875270145,66.35,0.0,0.0,0.0
125,Bronx,2020-04-01,1564,1.945273631840796,2368,0.5300000000000011,0.020510835913312736,26.37,2368,0.759999999999998,0.015478615071283055,49.86,2368,3.1099999999999994,0.06446932006633498,51.35,0.0,0.0,0.0
126,Erie,2020-04-01,27,0.48214285714285715,83,4.009999999999998,0.09913473423980217,44.46,83,4.68,0.094316807738815,54.3,83,17.57,0.29278453591068154,77.58,0.0,0.0,0.0
127,Kings,2020-04-01,1523,0.8066737288135594,3411,-0.21000000000000085,-0.010920436817472743,19.02,3411,2.25,0.05076714801444043,46.57,3411,4.719999999999999,0.13657407407407404,39.28,0.0,0.0,0.0
128,Monroe,2020-04-01,81,7.363636363636363,92,-5.899999999999999,-0.12243203984229091,42.29,92,4.640000000000001,0.08529411764705884,59.04,92,4.330000000000005,0.06806035837786868,67.95,0.0,0.0,0.0
129,Nassau,2020-04-01,-190,-0.15833333333333333,1010,-1.8000000000000007,-0.08042895442359253,20.58,1010,1.740000000000002,0.04094117647058828,44.24,1010,6.799999999999997,0.12662942271880814,60.5,0.0,0.0,0.0
130,New York,2020-04-01,649,1.001543209876543,1297,-0.16999999999999993,-0.023578363384188616,7.04,1297,0.16000000000000014,0.008752735229759306,18.44,1297,0.1900000000000004,0.025606469002695472,7.61,0.0,0.0,0.0
131,Onondaga,2020-04-01,7,0.3333333333333333,28,7.329999999999998,0.17022758941012536,50.39,28,3.3900000000000006,0.06318732525629078,57.04,28,6.57,0.15736526946107784,48.32,0.0,0.0,0.0
132,Queens,2020-04-01,683,0.337784371909001,2705,0.0,0.0,16.96,2705,0.20000000000000284,0.004998750312421966,40.21,2705,1.0900000000000034,0.02873714737674673,39.02,0.0,0.0,0.0
133,Richmond,2020-04-01,624,1.9259259259259258,948,-1.2300000000000004,-0.05503355704697988,21.12,948,1.6300000000000026,0.03457051961823972,48.78,948,7.689999999999998,0.13717445594006417,63.75,0.0,0.0,0.0
134,Suffolk,2020-04-01,-30,-0.03253796095444685,892,-1.1500000000000057,-0.03280091272104979,33.91,892,2.9299999999999997,0.056520061728395056,54.77,892,6.3700000000000045,0.08319185059422757,82.94,0.0,0.0,0.0
135,Westchester,2020-04-01,75,0.11700468018720749,716,2.9700000000000024,0.12207151664611601,27.3,716,2.1299999999999955,0.050981330780277535,43.91,716,0.5700000000000003,0.009887250650477021,58.22,0.0,0.0,0.0
136,Albany,2020-04-02,-1,-0.07142857142857142,13,-3.059999999999995,-0.08149134487350188,34.49,13,-1.1799999999999997,-0.02253628724216959,51.18,13,-7.689999999999998,-0.11590052750565182,58.66,0.0,0.0,0.0
137,Bronx,2020-04-02,-1039,-0.4387668918918919,1329,-1.9600000000000009,-0.07432688661357606,24.41,1329,-0.5300000000000011,-0.010629763337344588,49.33,1329,-0.3500000000000014,-0.006815968841285325,51.0,0.0,0.0,0.0
138,Erie,2020-04-02,-48,-0.5783132530120482,35,-5.020000000000003,-0.11291048133153403,39.44,35,1.2100000000000009,0.022283609576427273,55.51,35,-0.75,-0.009667440061871617,76.83,0.0,0.0,0.0
139,Kings,2020-04-02,-1630,-0.47786572852535913,1781,-0.8200000000000003,-0.0431125131440589,18.2,1781,-0.1700000000000017,-0.0036504187245007882,46.4,1781,-3.25,-0.08273930753564154,36.03,0.0,0.0,0.0
140,Monroe,2020-04-02,-21,-0.22826086956521738,71,-7.710000000000001,-0.18231260345235284,34.58,71,1.8299999999999983,0.030995934959349564,60.87,71,4.429999999999993,0.06519499632082403,72.38,0.0,0.0,0.0
141,Nassau,2020-04-02,23,0.02277227722772277,1033,2.530000000000001,0.12293488824101076,23.11,1033,0.22999999999999687,0.00519891500904152,44.47,1033,-3.0799999999999983,-0.05090909090909088,57.42,0.0,0.0,0.0
142,New York,2020-04-02,-473,-0.3646877409406322,824,-0.17999999999999972,-0.025568181818181778,6.86,824,-0.16000000000000014,-0.008676789587852502,18.28,824,-0.08000000000000007,-0.010512483574244424,7.53,0.0,0.0,0.0
143,Onondaga,2020-04-02,-4,-0.14285714285714285,24,-1.740000000000002,-0.034530660845405875,48.65,24,-1.6099999999999994,-0.028225806451612892,55.43,24,-6.140000000000001,-0.12706953642384108,42.18,0.0,0.0,0.0
144,Queens,2020-04-02,-822,-0.3038817005545287,1883,-1.0600000000000005,-0.06250000000000003,15.9,1883,-0.21000000000000085,-0.005222581447401165,40.0,1883,-1.1700000000000017,-0.02998462327011793,37.85,0.0,0.0,0.0
145,Richmond,2020-04-02,-550,-0.580168776371308,398,0.41000000000000014,0.019412878787878795,21.53,398,0.4200000000000017,0.008610086100861043,49.2,398,-0.1599999999999966,-0.0025098039215685737,63.59,0.0,0.0,0.0
146,Suffolk,2020-04-02,249,0.27914798206278024,1141,3.4100000000000037,0.10056030669419062,37.32,1141,-0.9600000000000009,-0.017527843710060265,53.81,1141,-4.140000000000001,-0.04991560163973958,78.8,0.0,0.0,0.0
147,Westchester,2020-04-02,168,0.2346368715083799,884,-0.4700000000000024,-0.017216117216117304,26.83,884,-0.44999999999999574,-0.010248235026189838,43.46,884,-4.229999999999997,-0.07265544486430775,53.99,0.0,0.0,0.0
148,Albany,2020-04-03,1,0.07692307692307693,14,-1.4699999999999989,-0.042621049579588254,33.02,14,4.119999999999997,0.0805001953888237,55.3,14,-2.259999999999998,-0.03852710535288098,56.4,0.0,0.0,0.0
149,Bronx,2020-04-03,-31,-0.023325808878856283,1298,0.46999999999999886,0.019254403932814374,24.88,1298,3.6000000000000014,0.07297790391242655,52.93,1298,-0.8299999999999983,-0.016274509803921536,50.17,0.0,0.0,0.0
150,Erie,2020-04-03,82,2.342857142857143,117,6.990000000000002,0.17723123732251528,46.43,117,5.800000000000004,0.10448567825617014,61.31,117,-0.6400000000000006,-0.008330079396069251,76.19,0.0,0.0,0.0
151,Kings,2020-04-03,-241,-0.13531723750701852,1540,-0.3099999999999987,-0.017032967032966962,17.89,1540,2.25,0.04849137931034483,48.65,1540,-0.3500000000000014,-0.009714127116292019,35.68,0.0,0.0,0.0
152,Monroe,2020-04-03,-27,-0.38028169014084506,44,9.350000000000001,0.2703875072296125,43.93,44,5.130000000000003,0.08427796944307545,66.0,44,-4.1299999999999955,-0.057059961315280405,68.25,0.0,0.0,0.0
153,Nassau,2020-04-03,404,0.3910939012584705,1437,-2.4800000000000004,-0.10731285157940287,20.63,1437,2.730000000000004,0.06138970092196996,47.2,1437,-3.730000000000004,-0.06495994427028917,53.69,0.0,0.0,0.0
154,New York,2020-04-03,-196,-0.23786407766990292,628,0.22999999999999954,0.03352769679300285,7.09,628,1.5399999999999991,0.08424507658643321,19.82,628,-0.08000000000000007,-0.010624169986719797,7.45,0.0,0.0,0.0
155,Onondaga,2020-04-03,-3,-0.125,21,-4.039999999999999,-0.08304213771839669,44.61,21,5.93,0.1069817788201335,61.36,21,2.1899999999999977,0.05192034139402555,44.37,0.0,0.0,0.0
156,Queens,2020-04-03,-43,-0.022835900159320233,1840,-0.17999999999999972,-0.011320754716981114,15.72,1840,2.799999999999997,0.06999999999999992,42.8,1840,0.1700000000000017,0.004491413474240468,38.02,0.0,0.0,0.0
157,Richmond,2020-04-03,-160,-0.4020100502512563,238,1.1499999999999986,0.053413841151881025,22.68,238,4.32,0.08780487804878048,53.52,238,-2.5600000000000023,-0.04025790218587832,61.03,0.0,0.0,0.0
158,Suffolk,2020-04-03,267,0.23400525854513585,1408,-3.5600000000000023,-0.09539121114683821,33.76,1408,1.6499999999999986,0.030663445456234874,55.46,1408,-9.899999999999991,-0.12563451776649737,68.9,0.0,0.0,0.0
159,Westchester,2020-04-03,-100,-0.11312217194570136,784,-3.039999999999999,-0.11330600074543419,23.79,784,2.530000000000001,0.05821445006902902,45.99,784,0.6400000000000006,0.011854047045749223,54.63,0.0,0.0,0.0
160,Albany,2020-04-08,-5,-0.35714285714285715,9,2.3500000000000014,0.07004470938897173,35.9,9,-2.960000000000001,-0.05423231953096374,51.62,9,-13.360000000000007,-0.1850928234968136,58.82,0.0,0.0,0.0
161,Bronx,2020-04-08,-195,-0.18571428571428572,855,0.06999999999999673,0.0029461279461278083,23.83,855,-0.7899999999999991,-0.01594027441485067,48.77,855,-2.1799999999999997,-0.04302348529701992,48.49,0.0,0.0,0.0
162,Erie,2020-04-08,15,0.1744186046511628,101,-2.280000000000001,-0.04600484261501213,47.28,101,-2.1799999999999997,-0.038265753905564324,54.79,101,-3.519999999999996,-0.04649933949801844,72.18,0.0,0.0,0.0
163,Kings,2020-04-08,213,0.21602434077079108,1199,-0.7200000000000024,-0.040540540540540675,17.04,1199,-2.3900000000000006,-0.05070004242681376,44.75,1199,-2.960000000000001,-0.07630832688837332,35.83,0.0,0.0,0.0
164,Monroe,2020-04-08,33,1.5,55,-5.339999999999996,-0.1148140184906471,41.17,55,-0.6300000000000026,-0.010052656773575913,62.04,55,0.4000000000000057,0.0053241048848663075,75.53,0.0,0.0,0.0
165,Nassau,2020-04-08,944,0.9496981891348089,1938,0.6699999999999982,0.029897367246764756,23.08,1938,-1.0900000000000034,-0.02348125807841455,45.33,1938,-2.25,-0.03379900856241551,64.32,0.0,0.0,0.0
166,New York,2020-04-08,-30,-0.072992700729927,381,-0.14999999999999947,-0.022727272727272648,6.45,381,0.060000000000002274,0.0032206119162642125,18.69,381,-0.5100000000000007,-0.06335403726708082,7.54,0.0,0.0,0.0
167,Onondaga,2020-04-08,5,0.25,25,4.240000000000002,0.10258891846116627,45.57,25,-2.9299999999999997,-0.04930169947837792,56.5,25,1.9399999999999977,0.04317827732027593,46.87,0.0,0.0,0.0
168,Queens,2020-04-08,-66,-0.05263157894736842,1188,-0.009999999999999787,-0.0006544502617800908,15.27,1188,-0.5200000000000031,-0.01272015655577307,40.36,1188,-1.8700000000000045,-0.045498783454987944,39.23,0.0,0.0,0.0
169,Richmond,2020-04-08,-18,-0.05187319884726225,329,0.3200000000000003,0.015549076773566584,20.9,329,0.38000000000000256,0.007529225282345999,50.85,329,-1.6200000000000045,-0.02341040462427752,67.58,0.0,0.0,0.0
170,Suffolk,2020-04-08,71,0.05159883720930233,1447,0.720000000000006,0.020151133501259615,36.45,1447,-2.210000000000001,-0.03908737177219669,54.33,1447,-13.700000000000003,-0.1499069920122552,77.69,0.0,0.0,0.0
171,Westchester,2020-04-08,1593,1.0,1593,-1.1400000000000006,-0.046740467404674066,23.25,1593,-2.8599999999999994,-0.06145251396648044,43.68,1593,-9.450000000000003,-0.14842154861002047,54.22,0.0,0.0,0.0
172,Albany,2020-04-09,28,3.111111111111111,37,-0.1700000000000017,-0.004735376044568293,35.73,37,-1.9699999999999989,-0.0381635025184037,49.65,37,-8.160000000000004,-0.13872832369942203,50.66,0.0,0.0,0.0
173,Bronx,2020-04-09,697,0.8152046783625732,1552,-1.3399999999999999,-0.056231640788921525,22.49,1552,-0.8000000000000043,-0.01640352675825311,47.97,1552,-4.149999999999999,-0.085584656630233,44.34,0.0,0.0,0.0
174,Erie,2020-04-09,-4,-0.039603960396039604,97,-6.200000000000003,-0.13113367174280885,41.08,97,-1.4600000000000009,-0.02664719839386751,53.33,97,-7.5,-0.10390689941812135,64.68,0.0,0.0,0.0
175,Kings,2020-04-09,353,0.2944120100083403,1552,-0.5599999999999987,-0.03286384976525814,16.48,1552,-0.990000000000002,-0.022122905027933005,43.76,1552,-4.879999999999999,-0.13619871615964274,30.95,0.0,0.0,0.0
176,Monroe,2020-04-09,-8,-0.14545454545454545,47,-1.8500000000000014,-0.04493563274228811,39.32,47,-1.1199999999999974,-0.01805286911669886,60.92,47,-8.439999999999998,-0.11174367800873822,67.09,0.0,0.0,0.0
177,Nassau,2020-04-09,-346,-0.1785345717234262,1592,-2.479999999999997,-0.10745233968804146,20.6,1592,-2.6999999999999957,-0.05956320317670408,42.63,1592,-13.18999999999999,-0.20506840796019887,51.13,0.0,0.0,0.0
178,New York,2020-04-09,373,0.979002624671916,754,-0.10000000000000053,-0.015503875968992331,6.35,754,0.10999999999999943,0.005885500267522709,18.8,754,-0.7599999999999998,-0.10079575596816973,6.78,0.0,0.0,0.0
179,Onondaga,2020-04-09,-25,-1.0,0,-7.130000000000003,-0.15646258503401367,38.44,0,0.17999999999999972,0.0031858407079645968,56.68,0,-2.769999999999996,-0.05909963729464468,44.1,0.0,0.0,0.0
180,Queens,2020-04-09,794,0.6683501683501684,1982,-0.6899999999999995,-0.04518664047151274,14.58,1982,-1.019999999999996,-0.025272547076313084,39.34,1982,-5.439999999999998,-0.13866938567422887,33.79,0.0,0.0,0.0
181,Richmond,2020-04-09,409,1.243161094224924,738,-0.5199999999999996,-0.0248803827751196,20.38,738,-1.1000000000000014,-0.021632251720747325,49.75,738,-7.530000000000001,-0.11142349807635397,60.05,0.0,0.0,0.0
182,Suffolk,2020-04-09,348,0.2404975812024879,1795,-3.020000000000003,-0.08285322359396441,33.43,1795,-3.4499999999999957,-0.06350082827167303,50.88,1795,-12.849999999999994,-0.16540095250353964,64.84,0.0,0.0,0.0
183,Westchester,2020-04-09,-476,-0.2988072818581293,1117,-1.8999999999999986,-0.08172043010752682,21.35,1117,-1.5799999999999983,-0.036172161172161134,42.1,1117,-5.240000000000002,-0.09664330505348584,48.98,0.0,0.0,0.0
184,Albany,2020-04-10,10,0.2702702702702703,47,-2.769999999999996,-0.07752588860901193,32.96,47,8.690000000000005,0.17502517623363556,58.34,47,8.700000000000003,0.17173312277931313,59.36,0.0,0.0,0.0
185,Bronx,2020-04-10,-48,-0.030927835051546393,1504,2.110000000000003,0.09381947532236563,24.6,1504,6.079999999999998,0.1267458828434438,54.05,1504,4.959999999999994,0.1118628777627423,49.3,0.0,0.0,0.0
186,Erie,2020-04-10,-31,-0.31958762886597936,66,0.6700000000000017,0.01630963972736129,41.75,66,7.170000000000002,0.13444590286892935,60.5,66,3.589999999999989,0.055504019789733905,68.27,0.0,0.0,0.0
187,Kings,2020-04-10,-76,-0.04896907216494845,1476,0.39000000000000057,0.023665048543689355,16.87,1476,4.710000000000001,0.10763254113345523,48.47,1476,3.0100000000000016,0.09725363489499197,33.96,0.0,0.0,0.0
188,Monroe,2020-04-10,-3,-0.06382978723404255,44,-5.810000000000002,-0.14776195320447616,33.51,44,5.75,0.09438608010505581,66.67,44,-2.1000000000000085,-0.03130123714413487,64.99,0.0,0.0,0.0
189,Nassau,2020-04-10,-220,-0.13819095477386933,1372,1.9100000000000001,0.09271844660194174,22.51,1372,7.769999999999996,0.18226600985221664,50.4,1372,7.399999999999999,0.14472912184627418,58.53,0.0,0.0,0.0
190,New York,2020-04-10,-119,-0.15782493368700265,635,0.47000000000000064,0.07401574803149617,6.82,635,1.8099999999999987,0.09627659574468078,20.61,635,0.6600000000000001,0.09734513274336284,7.44,0.0,0.0,0.0
191,Onondaga,2020-04-10,34,1.0,34,5.200000000000003,0.13527575442247666,43.64,34,3.460000000000001,0.06104446012702895,60.14,34,-2.730000000000004,-0.06190476190476199,41.37,0.0,0.0,0.0
192,Queens,2020-04-10,24,0.012108980827447022,2006,0.09999999999999964,0.0068587105624142415,14.68,2006,4.659999999999997,0.11845449923741729,44.0,2006,4.560000000000002,0.13495116898490686,38.35,0.0,0.0,0.0
193,Richmond,2020-04-10,-99,-0.13414634146341464,639,1.1400000000000006,0.055937193326791,21.52,639,8.869999999999997,0.17829145728643211,58.62,639,8.100000000000009,0.1348875936719402,68.15,0.0,0.0,0.0
194,Suffolk,2020-04-10,-278,-0.15487465181058496,1517,7.07,0.21148668860305117,40.5,1517,12.169999999999995,0.23919025157232693,63.05,1517,19.72,0.30413325107958045,84.56,0.0,0.0,0.0
195,Westchester,2020-04-10,-44,-0.03939122649955237,1073,2.8599999999999994,0.13395784543325523,24.21,1073,6.8799999999999955,0.16342042755344408,48.98,1073,6.800000000000004,0.1388321763985301,55.78,0.0,0.0,0.0
196,Albany,2020-04-14,15,0.7142857142857143,36,10.25,0.3336588541666667,40.97,36,8.649999999999999,0.18035863219349454,56.61,36,11.75,0.23439058448035108,61.88,0.0,0.0,0.0
197,Bronx,2020-04-14,-233,-0.18389897395422258,1034,2.5,0.11170688114387847,24.88,1034,7.949999999999996,0.17181759239247882,54.22,1034,10.090000000000003,0.24324975891996153,51.57,0.0,0.0,0.0
198,Erie,2020-04-14,-21,-0.23333333333333334,69,2.280000000000001,0.0567729083665339,42.44,69,9.020000000000003,0.1906170752324599,56.34,69,12.340000000000003,0.22924020063161812,66.17,0.0,0.0,0.0
199,Kings,2020-04-14,-25,-0.02066115702479339,1185,2.429999999999998,0.15283018867924514,18.33,1185,7.149999999999999,0.16597028783658307,50.23,1185,10.07,0.35520282186948854,38.42,0.0,0.0,0.0
200,Monroe,2020-04-14,2,0.08,27,-1.3800000000000026,-0.03704697986577188,35.87,27,8.090000000000003,0.14610800072241292,63.46,27,15.369999999999997,0.2810899780541331,70.05,0.0,0.0,0.0
201,Nassau,2020-04-14,87,0.10807453416149068,892,3.6799999999999997,0.1690399632521819,25.45,892,13.469999999999999,0.3531725222863136,51.61,892,22.380000000000003,0.48118684153945396,68.89,0.0,0.0,0.0
202,New York,2020-04-14,-198,-0.38076923076923075,322,0.46999999999999975,0.0714285714285714,7.05,322,1.7699999999999996,0.09567567567567566,20.27,322,1.9699999999999998,0.31269841269841264,8.27,0.0,0.0,0.0
203,Onondaga,2020-04-14,-9,-0.34615384615384615,17,7.989999999999995,0.1880442457048716,50.48,17,7.040000000000006,0.13333333333333347,59.84,17,2.789999999999999,0.06594185771685178,45.1,0.0,0.0,0.0
204,Queens,2020-04-14,-345,-0.24820143884892087,1045,1.6399999999999988,0.1117927743694614,16.31,1045,6.799999999999997,0.17965653896961684,44.65,1045,12.269999999999996,0.3977309562398702,43.12,0.0,0.0,0.0
205,Richmond,2020-04-14,11,0.036065573770491806,316,0.5700000000000003,0.024643320363164734,23.7,316,10.920000000000002,0.24572457245724577,55.36,316,13.009999999999998,0.26764040320921617,61.62,0.0,0.0,0.0
206,Suffolk,2020-04-14,339,0.4781382228490832,1048,6.689999999999998,0.21884200196270845,37.26,1048,19.089999999999996,0.43674216426447027,62.8,1048,34.46,0.5902706406303528,92.84,0.0,0.0,0.0
207,Westchester,2020-04-14,-68,-0.14376321353065538,405,2.780000000000001,0.12029424491562099,25.89,405,10.61,0.2635370094386488,50.87,405,14.850000000000001,0.3046778826425934,63.59,0.0,0.0,0.0
208,Albany,2020-04-15,-23,-0.6388888888888888,13,-5.829999999999998,-0.14229924334879177,35.14,13,1.990000000000002,0.03515279985868225,58.6,13,1.7299999999999969,0.027957336780866142,63.61,0.0,0.0,0.0
209,Bronx,2020-04-15,-235,-0.22727272727272727,799,-1.0299999999999976,-0.041398713826366465,23.85,799,3.270000000000003,0.060309848764293676,57.49,799,1.0899999999999963,0.021136319565638866,52.66,0.0,0.0,0.0
210,Erie,2020-04-15,13,0.18840579710144928,82,-6.899999999999999,-0.16258246936852025,35.54,82,3.3399999999999963,0.059282925097621515,59.68,82,-1.7399999999999949,-0.02629590448843879,64.43,0.0,0.0,0.0
211,Kings,2020-04-15,-419,-0.35358649789029534,766,-1.4099999999999966,-0.07692307692307675,16.92,766,0.8500000000000014,0.016922158072864853,51.08,766,-1.3999999999999986,-0.03643935450286306,37.02,0.0,0.0,0.0
212,Monroe,2020-04-15,7,0.25925925925925924,34,2.8500000000000014,0.07945358238081968,38.72,34,4.779999999999994,0.07532303813425771,68.24,34,-2.549999999999997,-0.036402569593147714,67.5,0.0,0.0,0.0
213,Nassau,2020-04-15,573,0.6423766816143498,1465,-3.349999999999998,-0.13163064833005886,22.1,1465,-0.6099999999999994,-0.011819414842084857,51.0,1465,-4.5,-0.065321527072144,64.39,0.0,0.0,0.0
214,New York,2020-04-15,-45,-0.13975155279503104,277,-0.17999999999999972,-0.025531914893616982,6.87,277,0.28999999999999915,0.014306857424765621,20.56,277,-0.28999999999999915,-0.035066505441354194,7.98,0.0,0.0,0.0
215,Onondaga,2020-04-15,9,0.5294117647058824,26,-5.869999999999997,-0.11628367670364496,44.61,26,3.6499999999999986,0.06099598930481281,63.49,26,-0.9299999999999997,-0.02062084257206208,44.17,0.0,0.0,0.0
216,Queens,2020-04-15,-86,-0.08229665071770335,959,-1.0799999999999983,-0.06621704475781719,15.23,959,0.980000000000004,0.02194848824188139,45.63,959,-1.5,-0.034786641929499075,41.62,0.0,0.0,0.0
217,Richmond,2020-04-15,-56,-0.17721518987341772,260,-1.6499999999999986,-0.0696202531645569,22.05,260,1.8100000000000023,0.03269508670520235,57.17,260,2.200000000000003,0.03570269393054208,63.82,0.0,0.0,0.0
218,Suffolk,2020-04-15,-216,-0.20610687022900764,832,-1.5300000000000011,-0.04106280193236718,35.73,832,-0.7099999999999937,-0.011305732484076333,62.09,832,-4.159999999999997,-0.044808272296423916,88.68,0.0,0.0,0.0
